value
30.75
33.0
32.25
32.25
31.125
31.125
31.5
32.25
33.0
33.1875
33.0
34.125
37.5
39.0
39.9375
39.75
41.25
40.5
40.125
38.625
37.6875
35.625
36.375
34.5
34.875
37.125
36.0
36.0
34.5
35.25
33.0
35.8125
34.875
33.75
33.375
31.875
33.0
33.75
33.0
30.375
29.25
25.5
24.9375
24.75
24.375
24.75
23.625
23.25
20.25
18.0
23.625
25.125
24.75
24.75
23.4375
24.375
23.4375
22.5
22.5
24.5625
23.4375
24.299999
25.5
25.799999
26.700001
29.940001
27.84
29.58
29.700001
30.6
32.880001
35.099998
35.759998
36.0
37.740002
41.040001
41.16
39.299999
39.0
43.560001
42.599998
41.580002
40.98
40.439999
40.5
39.599998
39.599998
42.18
40.5
43.200001
47.580002
51.900002
56.34
50.099998
51.0
50.099998
49.740002
50.639999
50.880001
51.900002
55.200001
53.700001
55.98
55.5
55.139999
55.080002
55.439999
54.540001
54.0
53.939999
49.139999
52.5
54.0
54.900002
55.740002
56.099998
54.419998
52.200001
59.099998
51.779999
51.599998
52.32
51.299999
51.060001
50.040001
49.919998
50.34
50.759998
53.700001
53.040001
52.200001
52.5
52.080002
51.0
51.0
51.720001
53.880001
53.700001
53.52
61.200001
62.400002
62.700001
62.400002
59.099998
59.880001
57.119999
57.599998
57.299999
57.18
57.299999
56.52
54.599998
51.299999
49.439999
49.32
48.240002
49.799999
49.32
49.799999
48.66
47.400002
44.52
47.16
44.16
43.259998
42.720001
42.540001
44.099998
38.400002
35.16
36.0
39.0
42.0
48.599998
48.0
42.84
44.040001
44.400002
45.0
45.240002
43.799999
43.439999
44.34
44.700001
45.599998
43.799999
44.639999
43.5
43.799999
44.279999
42.720001
42.84
44.099998
43.259998
43.02
44.400002
43.200001
44.099998
43.5
43.439999
46.200001
52.5
51.66
52.439999
55.799999
56.459999
56.52
58.560001
56.759998
55.5
54.900002
53.34
49.5
51.0
48.599998
51.299999
51.360001
50.580002
54.0
56.220001
56.700001
57.240002
56.82
56.700001
56.700001
61.619999
58.200001
53.16
52.200001
54.900002
54.299999
56.880001
59.700001
58.860001
56.639999
54.240002
58.380001
59.400002
63.900002
66.839996
67.139999
65.459999
66.239998
67.32
65.940002
64.32
67.199997
68.400002
69.900002
70.980003
72.419998
72.0
73.260002
74.699997
77.82
71.400002
72.959999
68.099998
63.599998
66.0
61.799999
65.879997
70.260002
70.199997
61.799999
61.619999
60.060001
58.5
63.0
63.0
68.339996
71.699997
66.660004
67.32
58.98
60.18
59.040001
57.900002
57.84
59.34
57.419998
55.619999
59.34
61.200001
57.240002
60.599998
59.939999
61.02
60.84
63.240002
66.599998
65.940002
66.0
63.900002
60.299999
58.259998
55.5
53.400002
50.16
48.240002
49.5
48.720001
47.700001
45.0
46.139999
45.299999
41.880001
42.900002
42.599998
43.799999
46.32
46.740002
46.5
47.400002
46.02
44.040001
44.220001
43.139999
42.900002
43.200001
44.279999
42.299999
40.740002
43.200001
45.240002
44.580002
44.700001
43.259998
39.599998
37.439999
34.919998
35.16
35.939999
39.18
39.900002
38.34
39.360001
39.48
37.080002
35.759998
35.880001
35.400002
30.540001
27.66
26.940001
29.1
25.799999
24.299999
23.639999
21.959999
21.719999
19.98
18.120001
16.5
16.139999
18.18
21.0
23.879999
22.26
22.5
22.08
21.120001
18.6
18.719999
19.5
17.639999
17.459999
16.860001
16.440001
18.360001
17.639999
18.120001
18.0
17.700001
16.92
17.879999
16.26
18.0
19.08
19.08
18.48
18.6
19.08
22.620001
23.1
22.200001
22.440001
22.200001
21.299999
19.32
18.84
19.5
19.799999
20.280001
21.059999
21.24
21.0
20.76
20.82
20.34
20.219999
21.120001
20.700001
21.24
22.32
22.200001
22.379999
23.4
23.4
23.82
24.0
25.98
28.5
29.940001
30.9
29.76
30.9
29.219999
31.08
30.299999
29.940001
30.0
29.58
27.299999
26.700001
26.879999
30.24
31.08
32.040001
31.74
31.5
32.220001
32.82
32.82
32.939999
31.799999
30.18
29.879999
29.16
29.34
28.68
28.799999
28.32
28.440001
28.799999
28.559999
30.0
29.82
32.099998
32.34
30.6
31.08
31.08
31.5
30.6
31.440001
31.68
30.719999
30.84
30.299999
29.700001
29.58
28.559999
27.6
30.18
32.279999
35.700001
38.34
37.740002
36.540001
35.700001
36.0
34.98
33.540001
33.119999
32.16
32.099998
32.279999
27.6
28.620001
29.280001
30.059999
28.559999
28.620001
30.0
29.639999
28.5
30.48
30.0
31.139999
30.540001
29.700001
27.959999
30.0
29.219999
29.16
29.34
30.059999
30.6
29.700001
30.18
32.400002
34.98
33.900002
33.18
32.700001
32.400002
30.780001
30.120001
29.82
29.280001
30.299999
28.98
29.639999
28.68
28.74
26.52
25.68
23.1
22.139999
23.58
22.799999
22.68
21.0
22.5
21.48
21.360001
22.26
21.719999
20.040001
19.379999
19.26
18.959999
18.959999
17.52
16.799999
16.799999
17.040001
17.34
16.32
15.24
14.04
14.4
14.04
12.78
12.24
17.940001
18.42
17.4
17.280001
17.1
17.52
17.4
16.559999
20.700001
20.040001
19.860001
21.780001
22.02
20.219999
20.879999
20.4
23.58
23.219999
24.959999
23.639999
24.9
25.200001
26.1
26.639999
28.440001
30.84
42.299999
36.419998
33.66
37.68
36.48
32.459999
33.119999
32.400002
33.0
33.240002
33.18
36.060001
36.48
35.639999
35.52
35.279999
35.279999
36.419998
35.880001
36.779999
36.84
37.439999
35.939999
32.759998
32.759998
33.48
33.360001
33.360001
33.18
34.799999
34.860001
36.599998
42.0
41.759998
38.52
38.700001
36.360001
36.599998
37.560001
37.080002
35.279999
35.040001
34.32
35.580002
35.700001
36.540001
36.119999
35.400002
35.040001
35.099998
35.759998
36.720001
35.459999
35.580002
36.0
36.900002
35.52
34.799999
35.279999
34.200001
32.099998
32.82
31.379999
31.26
30.780001
30.540001
29.700001
29.76
30.0
30.24
31.5
30.66
30.0
29.82
28.200001
25.860001
27.059999
27.299999
27.6
27.48
27.6
27.42
28.98
28.200001
29.58
29.76
30.120001
31.559999
33.240002
33.060001
33.0
33.540001
31.860001
32.400002
32.220001
32.279999
31.92
31.74
31.92
32.700001
33.360001
35.939999
35.16
34.5
36.240002
34.32
32.34
31.26
31.92
31.02
30.9
30.9
31.379999
30.6
31.620001
31.98
32.34
33.0
32.52
32.34
31.32
30.66
29.700001
29.34
30.719999
29.700001
28.68
29.82
31.02
30.48
29.639999
29.040001
29.1
28.92
28.799999
28.92
29.76
29.1
27.719999
27.42
27.18
26.76
29.940001
29.34
28.32
27.959999
28.5
27.780001
28.559999
28.5
28.68
29.4
30.9
30.9
29.76
27.18
27.48
26.940001
25.200001
24.0
25.32
25.32
24.120001
24.6
25.379999
25.200001
24.84
24.959999
25.5
25.799999
25.68
25.799999
25.26
24.42
24.48
24.9
24.84
25.32
26.4
27.66
27.780001
27.9
27.540001
26.58
27.360001
28.5
27.18
26.040001
26.76
27.120001
26.4
25.440001
25.08
24.719999
24.24
23.58
22.5
23.52
23.16
23.639999
24.120001
24.0
22.799999
22.92
23.459999
23.700001
23.4
23.280001
21.66
20.52
20.52
20.76
20.639999
21.9
21.84
21.120001
22.74
22.799999
22.98
21.66
18.42
18.6
19.08
18.0
17.280001
18.719999
19.379999
19.32
17.52
17.879999
17.34
18.120001
17.34
17.34
18.24
18.18
20.700001
20.16
20.219999
20.879999
21.48
20.76
20.76
19.620001
19.74
18.540001
18.66
20.040001
18.6
19.02
20.4
20.82
20.639999
21.360001
19.74
18.84
17.219999
17.4
17.52
15.3
15.54
14.28
15.12
15.66
14.82
14.4
13.86
13.2
13.32
13.44
13.08
12.72
12.66
14.16
13.8
13.5
13.56
13.8
14.1
13.38
13.68
14.04
13.86
13.32
13.32
13.26
12.84
12.84
13.14
12.84
12.24
12.12
12.12
14.64
14.16
14.16
14.52
14.4
13.68
13.5
12.9
13.38
12.84
12.78
12.48
12.9
12.54
12.36
12.24
12.06
12.06
12.0
12.0
11.46
